legacy_id,branch_legacy_id,supplier_legacy_id,reference,purchase_date,total,notes,created_by,created_at,deleted_at,delete_note,is_credit
307,branch:default,52,entrada:307,2026-03-24,16400,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-03-24 00:00:00,,,true
308,branch:default,52,entrada:308,2026-03-25,2333,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-03-25 00:00:00,,,true
309,branch:default,52,entrada:309,2026-03-25,36014,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 0,,2026-03-25 00:00:00,,,true
310,branch:default,29,entrada:310,2026-03-26,16400,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-03-26 00:00:00,,,true
311,branch:default,37,entrada:311,2026-03-26,1500,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1500 | Dias credito origen: 0 | Status origen: 1,,2026-03-26 00:00:00,,,false
312,branch:default,29,entrada:312,2026-03-27,75600,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-03-27 00:00:00,,,true
313,branch:default,51,entrada:313,2026-03-27,170,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-03-27 00:00:00,,,true
314,branch:default,51,entrada:314,2026-03-28,4480,Usuario origen: GRISELDA2026 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-03-28 00:00:00,,,true
315,branch:default,40,entrada:315,2026-03-30,22400,Usuario origen: GRISELDA2026 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-03-30 00:00:00,,,true
316,branch:default,51,entrada:316,2026-03-31,560,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-03-31 00:00:00,,,true
317,branch:default,51,entrada:317,2026-03-31,180,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-03-31 00:00:00,,,true
318,branch:default,35,entrada:318,2026-03-31,3926.1,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-03-31 00:00:00,,,true
319,branch:default,53,entrada:319,2026-03-31,7000,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 7000 | Dias credito origen: 0 | Status origen: 1,,2026-03-31 00:00:00,,,false
320,branch:default,52,entrada:320,2026-04-07,7607.6,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-07 00:00:00,,,true
321,branch:default,52,entrada:321,2026-04-07,533.33,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-07 00:00:00,,,true
322,branch:default,29,entrada:322,2026-04-07,14500,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-07 00:00:00,,,true
323,branch:default,29,entrada:323,2026-04-08,137009.92,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-08 00:00:00,,,true
324,branch:default,53,entrada:324,2026-04-08,1000,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-08 00:00:00,,,true
325,branch:default,52,entrada:325,2026-04-10,36000,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 0,,2026-04-10 00:00:00,,,true
326,branch:default,54,entrada:326,2026-04-11,1900,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1900 | Dias credito origen: 0 | Status origen: 1,,2026-04-11 00:00:00,,,false
327,branch:default,54,entrada:327,2026-04-11,1900,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1900 | Dias credito origen: 0 | Status origen: 1,,2026-04-11 00:00:00,,,false
328,branch:default,54,entrada:328,2026-04-13,1926,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-13 00:00:00,,,true
329,branch:default,40,entrada:329,2026-04-13,22400,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-13 00:00:00,,,true
330,branch:default,29,entrada:330,2026-04-14,80600,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-14 00:00:00,,,true
331,branch:default,52,entrada:331,2026-04-14,3807,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-14 00:00:00,,,true
332,branch:default,52,entrada:332,2026-04-14,36014,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-14 00:00:00,,,true
333,branch:default,52,entrada:333,2026-04-15,36000,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-15 00:00:00,,,true
334,branch:default,52,entrada:334,2026-04-15,36000,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-15 00:00:00,,,true
335,branch:default,52,entrada:335,2026-04-15,6847.6,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 0,,2026-04-15 00:00:00,,,true
336,branch:default,52,entrada:336,2026-04-15,5084,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-15 00:00:00,,,true
337,branch:default,46,entrada:337,2026-04-16,2000,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-16 00:00:00,,,true
338,branch:default,46,entrada:338,2026-04-16,2000,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-16 00:00:00,,,true
339,branch:default,46,entrada:339,2026-04-16,2000,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-16 00:00:00,,,true
340,branch:default,46,entrada:340,2026-04-16,500,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-16 00:00:00,,,true
341,branch:default,52,entrada:341,2026-04-16,3266,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-16 00:00:00,,,true
342,branch:default,52,entrada:342,2026-04-16,1466.68,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-16 00:00:00,,,true
343,branch:default,52,entrada:343,2026-04-16,1466,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-16 00:00:00,,,true
344,branch:default,29,entrada:344,2026-04-16,117220,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-16 00:00:00,,,true
345,branch:default,36,entrada:345,2026-04-16,53999.98,Usuario origen: Administrador | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-16 00:00:00,,,true
346,branch:default,52,entrada:346,2026-04-17,3266.62,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-17 00:00:00,,,true
347,branch:default,52,entrada:347,2026-04-17,44000,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-17 00:00:00,,,true
348,branch:default,46,entrada:348,2026-04-17,500,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-17 00:00:00,,,true
349,branch:default,52,entrada:349,2026-04-17,24608.8,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-17 00:00:00,,,true
350,branch:default,51,entrada:350,2026-04-18,436,Usuario origen: GRISELDA2026 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-18 00:00:00,,,true
351,branch:default,52,entrada:351,2026-04-18,1100,Usuario origen: GRISELDA2026 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-18 00:00:00,,,true
352,branch:default,51,entrada:352,2026-04-20,168,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-20 00:00:00,,,true
353,branch:default,51,entrada:353,2026-04-20,984,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-20 00:00:00,,,true
354,branch:default,51,entrada:354,2026-04-20,384,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-20 00:00:00,,,true
355,branch:default,52,entrada:355,2026-04-20,310,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-20 00:00:00,,,true
356,branch:default,52,entrada:356,2026-04-21,8960,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-21 00:00:00,,,true
357,branch:default,52,entrada:357,2026-04-21,140700,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-21 00:00:00,,,true
358,branch:default,29,entrada:358,2026-04-22,14500,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-22 00:00:00,,,true
359,branch:default,52,entrada:359,2026-04-23,1866.64,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-23 00:00:00,,,true
360,branch:default,52,entrada:360,2026-04-24,26207.6,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-24 00:00:00,,,true
361,branch:default,29,entrada:361,2026-04-24,4650,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-24 00:00:00,,,true
362,branch:default,52,entrada:362,2026-04-24,21592.8,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-24 00:00:00,,,true
363,branch:default,29,entrada:363,2026-04-27,14500,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-27 00:00:00,,,true
364,branch:default,52,entrada:364,2026-04-28,233.33,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-28 00:00:00,,,true
365,branch:default,52,entrada:365,2026-04-28,930,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-28 00:00:00,,,true
366,branch:default,29,entrada:366,2026-04-29,17680,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-29 00:00:00,,,true
367,branch:default,29,entrada:367,2026-04-29,44400,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-29 00:00:00,,,true
368,branch:default,36,entrada:368,2026-04-29,72095.16,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-29 00:00:00,,,true
369,branch:default,32,entrada:369,2026-04-29,19242.89,Usuario origen: Administrador | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-29 00:00:00,,,true
370,branch:default,36,entrada:370,2026-04-30,19618.85,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-30 00:00:00,,,true
371,branch:default,52,entrada:371,2026-04-30,1166.65,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-30 00:00:00,,,true
372,branch:default,52,entrada:372,2026-04-30,36014.4,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-04-30 00:00:00,,,true
373,branch:default,29,entrada:373,2026-05-01,5900,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-01 00:00:00,,,true
374,branch:default,29,entrada:374,2026-05-01,136120,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-01 00:00:00,,,true
375,branch:default,47,entrada:375,2026-05-05,11000,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-05 00:00:00,,,true
376,branch:default,47,entrada:376,2026-05-05,11000,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-05 00:00:00,,,true
377,branch:default,47,entrada:377,2026-05-05,11500,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-05 00:00:00,,,true
378,branch:default,52,entrada:378,2026-05-05,930,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-05 00:00:00,,,true
379,branch:default,40,entrada:379,2026-05-05,22400,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 0,,2026-05-05 00:00:00,,,true
380,branch:default,40,entrada:380,2026-05-05,11200,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-05 00:00:00,,,true
381,branch:default,52,entrada:381,2026-05-06,930,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-06 00:00:00,,,true
382,branch:default,51,entrada:382,2026-05-06,870,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-06 00:00:00,,,true
383,branch:default,47,entrada:383,2026-05-06,11000,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-06 00:00:00,,,true
384,branch:default,52,entrada:384,2026-05-06,3266.62,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-06 00:00:00,,,true
385,branch:default,52,entrada:385,2026-05-07,18021.6,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-07 00:00:00,,,true
386,branch:default,52,entrada:386,2026-05-07,3266.62,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-07 00:00:00,,,true
387,branch:default,29,entrada:387,2026-05-07,148680,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-07 00:00:00,,,true
388,branch:default,51,entrada:388,2026-05-07,320,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-07 00:00:00,,,true
389,branch:default,47,entrada:389,2026-05-08,9300,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-08 00:00:00,,,true
390,branch:default,52,entrada:390,2026-05-09,466.66,Usuario origen: GRISELDA2026 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-09 00:00:00,,,true
391,branch:default,53,entrada:391,2026-05-11,9000,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 9000 | Dias credito origen: 0 | Status origen: 1,,2026-05-11 00:00:00,,,false
392,branch:default,52,entrada:392,2026-05-11,28828,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-11 00:00:00,,,true
393,branch:default,52,entrada:393,2026-05-14,14407.2,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-14 00:00:00,,,true
394,branch:default,40,entrada:394,2026-05-14,11200,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-14 00:00:00,,,true
395,branch:default,29,entrada:395,2026-05-14,93621.71,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-14 00:00:00,,,true
396,branch:default,29,entrada:396,2026-05-15,15650,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-15 00:00:00,,,true
397,branch:default,37,entrada:397,2026-05-15,1249.07,Usuario origen: Administrador | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-15 00:00:00,,,true
398,branch:default,37,entrada:398,2026-05-15,660.02,Usuario origen: Administrador | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-15 00:00:00,,,true
399,branch:default,52,entrada:399,2026-05-16,18036,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 0,,2026-05-16 00:00:00,,,true
400,branch:default,52,entrada:400,2026-05-16,18036,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-16 00:00:00,,,true
401,branch:default,29,entrada:401,2026-05-19,36623,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-19 00:00:00,,,true
402,branch:default,52,entrada:402,2026-05-20,4500,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-20 00:00:00,,,true
403,branch:default,52,entrada:403,2026-05-20,14569.2,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 0,,2026-05-20 00:00:00,,,true
404,branch:default,52,entrada:404,2026-05-20,14569.2,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-20 00:00:00,,,true
405,branch:default,47,entrada:405,2026-05-21,9000,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-21 00:00:00,,,true
406,branch:default,52,entrada:406,2026-05-21,43329.6,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-21 00:00:00,,,true
407,branch:default,29,entrada:407,2026-05-21,105750,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-21 00:00:00,,,true
408,branch:default,29,entrada:408,2026-05-21,4230,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4230 | Dias credito origen: 0 | Status origen: 1,,2026-05-21 00:00:00,,,false
409,branch:default,51,entrada:409,2026-05-21,448,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-21 00:00:00,,,true
410,branch:default,29,entrada:410,2026-05-22,85280,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-22 00:00:00,,,true
411,branch:default,52,entrada:411,2026-05-22,1677.6,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 0,,2026-05-22 00:00:00,,,true
412,branch:default,52,entrada:412,2026-05-22,1677,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-22 00:00:00,,,true
413,branch:default,52,entrada:413,2026-05-22,3266.6,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-22 00:00:00,,,true
414,branch:default,47,entrada:414,2026-05-22,9300,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-22 00:00:00,,,true
415,branch:default,53,entrada:415,2026-05-22,3000,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3000 | Dias credito origen: 0 | Status origen: 1,,2026-05-22 00:00:00,,,false
416,branch:default,40,entrada:416,2026-05-22,11200,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-22 00:00:00,,,true
417,branch:default,48,entrada:417,2026-05-25,14000,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-25 00:00:00,,,true
418,branch:default,48,entrada:418,2026-05-25,14000,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-25 00:00:00,,,true
419,branch:default,37,entrada:419,2026-05-25,586.33,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-25 00:00:00,,,true
420,branch:default,36,entrada:420,2026-05-25,68210.25,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-25 00:00:00,,,true
421,branch:default,47,entrada:421,2026-05-25,10000,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-25 00:00:00,,,true
422,branch:default,52,entrada:422,2026-05-25,4666.6,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-25 00:00:00,,,true
423,branch:default,36,entrada:423,2026-05-25,145069.6,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-25 00:00:00,,,true
424,branch:default,37,entrada:424,2026-05-25,1169.95,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-25 00:00:00,,,true
425,branch:default,37,entrada:425,2026-05-25,2819.02,Usuario origen: Administrador | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-25 00:00:00,,,true
426,branch:default,32,entrada:426,2026-05-25,10272.73,Usuario origen: Administrador | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-25 00:00:00,,,true
427,branch:default,35,entrada:427,2026-05-25,5888.86,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-25 00:00:00,,,true
428,branch:default,51,entrada:428,2026-05-25,165,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-25 00:00:00,,,true
429,branch:default,52,entrada:429,2026-05-26,1399.98,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-26 00:00:00,,,true
430,branch:default,29,entrada:430,2026-05-27,690,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-27 00:00:00,,,true
431,branch:default,51,entrada:431,2026-05-27,645,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-27 00:00:00,,,true
432,branch:default,46,entrada:432,2026-05-28,5000,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-28 00:00:00,,,true
433,branch:default,36,entrada:433,2026-05-29,49010,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-29 00:00:00,,,true
434,branch:default,52,entrada:434,2026-05-29,23400,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-29 00:00:00,,,true
435,branch:default,56,entrada:435,2026-05-29,8400,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-29 00:00:00,,,true
436,branch:default,46,entrada:436,2026-05-29,8100,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-29 00:00:00,,,true
437,branch:default,46,entrada:437,2026-05-29,2900,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-29 00:00:00,,,true
438,branch:default,46,entrada:438,2026-05-29,5200,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-29 00:00:00,,,true
439,branch:default,56,entrada:439,2026-05-29,16700,Usuario origen: ALONDRA26 | Liquidado origen: 0 | Credito abonado origen: 0 | Dias credito origen: 30 | Status origen: 1,,2026-05-29 00:00:00,,,true
